Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
2124	-2359.304	-2429.038	69.73467	0.108836	0.124019	0.00940601	0.0662727	0.0729046	0.104914	0.0498625	0.00627687	0.0573515	0.0410482	0.0878303	0.134478	0.0283175	0.0270368	0.00234199	0.022414	0.0186213	0.0961758	0.038264	0.0256666	0.0303553	0.0133686	0.0111337	0.041492	0.0286591	0.00976628	0.00448656	0.0196519	0.0295742	0.0240981	0.0323419	0.0157525	0.00358606	0.015644	0.0294096	0.0375798	0.0446068	0.0382812	0.0234404	0.0892477	0.270266	0.00986053	0.0158692	0.131159	0.0107751	0.0237871	0.00546496	0.0231414	0.0226414	0.0348099	0.00466249	0.7475295	1.252471	0.194295	0.449761	0.779357	1.28311	2.2234	5.1468	1.184658	1.67548	0.0490928	0.0559414	0.00424277	0.0298937	0.0328851	0.0473236	0.0224915	0.00283131	0.0258695	0.0185156	0.0396176	0.060659	0.0127732	0.0121955	0.0010564	0.0101103	0.00839949	0.043382	0.0172597	0.0115774	0.0136924	0.00603016	0.00502208	0.0187158	0.0129273	0.00440528	0.00202375	0.0088644	0.0133401	0.0108699	0.0145884	0.0071055	0.00161757	0.00705656	0.0132658	0.0169511	0.0201208	0.0172675	0.0105732	0.040257	0.121909	0.00444779	0.00715813	0.0591619	0.00486031	0.0107297	0.00246508	0.0104384	0.0102129	0.0157017	0.00210311	0.626235	0.373765	2.216951
2160	-2368.91	-2439.087	70.17707	0.0781376	0.0967517	0.0332518	0.0543774	0.0515964	0.116444	0.0790033	0.0152857	0.0699036	0.0281758	0.0583306	0.15176	0.025394	0.0102689	0.00313249	0.00656008	0.0043893	0.0495047	0.0328652	0.0164707	0.0280889	0.0170027	0.0096026	0.0297887	0.00419689	0.00780162	0.00150044	0.0170017	0.0318583	0.0112079	0.0182944	0.0143887	0.0055586	0.0214736	0.0140417	0.0216842	0.0445095	0.0096244	0.0082347	0.0339554	0.135032	0.00864961	0.00167746	0.114846	0.00371477	0.00996111	0.00369224	0.012086	0.00929132	0.0275689	0.0145072	0.7274043	1.272596	0.125554	0.363494	0.729261	1.37125	2.75108	7.96471	1.500383	1.749502	0.0467206	0.0578504	0.0198821	0.0325137	0.0308509	0.0696252	0.0472382	0.00913972	0.0417973	0.0168471	0.0348775	0.0907415	0.0151838	0.00614006	0.001873	0.00392245	0.00262448	0.0296002	0.019651	0.00984825	0.0167951	0.0101664	0.00574165	0.0178114	0.00250943	0.0046648	0.000897154	0.0101657	0.0190489	0.00670152	0.0109387	0.0086034	0.00332363	0.0128397	0.0083959	0.0129656	0.0266134	0.00575469	0.00492375	0.0203028	0.0807392	0.00517184	0.001003	0.0686693	0.00222116	0.00595602	0.00220769	0.00722652	0.00555553	0.0164842	0.00867425	0.636298	0.363702	1.672445
2196	-2371.235	-2440.878	69.64284	0.117102	0.0854064	0.0372521	0.0596438	0.0518806	0.0853404	0.111171	0.0232999	0.106457	0.0815987	0.102788	0.0893898	0.0227824	0.0154019	0.00875505	0.0190753	0.0240504	0.0325936	0.0530728	0.0318789	0.0342887	0.0264446	0.0188364	0.0260922	0.0234362	0.00843354	0.0102875	0.0171976	0.0352673	0.0282104	0.0423265	0.00821127	0.000863508	0.0363835	0.0263534	0.0139621	0.0339408	0.0733858	0.00095152	0.11123	0.199119	0.00889199	0.00861385	0.108697	0.008643	0.0639609	0.00438468	0.0336969	0.029163	0.0203569	0.0181621	0.7503547	1.249645	0.177628	0.430511	0.768794	1.30074	2.32282	5.62976	1.249511	1.665406	0.0523073	0.0381494	0.0166398	0.0266418	0.0231741	0.03812	0.0496582	0.0104076	0.0475522	0.0364486	0.0459135	0.0399288	0.0101765	0.00687974	0.00391072	0.0085206	0.0107428	0.0145589	0.0237066	0.0142397	0.0153161	0.0118123	0.00841386	0.0116549	0.0104685	0.00376711	0.00459525	0.00768186	0.0157533	0.0126011	0.0189065	0.00366782	0.000385713	0.0162518	0.0117716	0.00623659	0.0151607	0.0327801	0.000425026	0.0496844	0.0889426	0.00397188	0.00384765	0.048553	0.00386066	0.0285702	0.00195856	0.0150518	0.0130266	0.00909304	0.00811267	0.624823	0.375177	2.238732
2232	-2360.623	-2431.855	71.23119	0.0858076	0.0473056	0.0257449	0.0307986	0.0534059	0.0876435	0.043063	0.0262013	0.0502473	0.0130148	0.055945	0.079117	0.0123598	0.0169563	0.00435614	0.0172501	0.00718855	0.027234	0.0181237	0.0162812	0.0110101	0.0123903	0.0045165	0.00735223	0.00995044	0.00760422	0.00127219	0.0139504	0.0158375	0.00703113	0.0167869	0.00945625	0.000611908	0.00248019	0.0141865	0.00326967	0.0346196	0.0216451	0.0020807	0.035896	0.108903	0.0134273	0.0063771	0.100424	0.00132361	0.0224002	0.000108944	0.00796298	0.0198014	0.00944077	0.0102824	1.104607	0.895393	0.0826877	0.296506	0.684359	1.46122	3.37262	12.0937	1.802382	0.8105987	0.0686217	0.0378311	0.0205886	0.0246301	0.0427095	0.0700899	0.0344382	0.0209536	0.0401836	0.0104081	0.0447401	0.0632711	0.00988435	0.0135602	0.00348368	0.0137952	0.0057488	0.0217795	0.0144938	0.0130203	0.00880492	0.00990872	0.00361192	0.0058797	0.00795753	0.00608121	0.00101739	0.0111564	0.0126655	0.00562291	0.0134247	0.00756231	0.000489353	0.00198345	0.0113452	0.00261481	0.0276858	0.01731	0.00166397	0.0287066	0.0870912	0.010738	0.00509987	0.080311	0.00105851	0.0179138	8.7124e-05	0.00636812	0.0158355	0.00754994	0.00822304	0.447697	0.552303	1.250444
2268	-2367.795	-2438.19	70.39531	0.0794974	0.0697334	0.0263714	0.0679856	0.0529324	0.0958756	0.016459	0.0330359	0.025541	0.00760962	0.0376088	0.100266	0.0180914	0.0133773	0.0037486	0.0241293	0.00437716	0.0414326	0.014993	0.0128518	0.0188825	0.00730888	0.0040752	0.0448933	0.0216766	0.0030739	0.00395035	0.0131577	0.0131484	0.00886124	0.000508367	0.00552555	0.00207508	0.0120173	0.161388	0.00488313	0.0289599	0.0222039	0.00544031	0.00205727	0.00830525	0.00409604	0.0439568	0.0661596	0.0115876	0.0084927	0.0175351	0.00137971	0.0136706	0.124762	0.0127787	0.7975682	1.202432	0.0875988	0.304968	0.690393	1.44845	3.27904	11.4157	1.760664	1.507623	0.0551022	0.0483344	0.0182788	0.047123	0.0366891	0.0664544	0.0114082	0.0228983	0.0177033	0.00527447	0.0260679	0.0694974	0.0125397	0.00927222	0.00259828	0.0167248	0.00303395	0.0287182	0.0103921	0.00890798	0.013088	0.00506602	0.00282465	0.0311169	0.0150248	0.00213062	0.00273811	0.00912002	0.0091136	0.00614201	0.000352365	0.00382994	0.0014383	0.0083296	0.111863	0.00338465	0.020073	0.0153902	0.00377085	0.00142596	0.00575663	0.00283909	0.0304678	0.0458573	0.00803174	0.00588655	0.0121541	0.000956323	0.00947549	0.0864762	0.00885733	0.601216	0.398784	1.442728
2304	-2369.499	-2438.721	69.2226	0.134987	0.0915316	0.0586561	0.0546903	0.077375	0.139581	0.0497235	0.0169009	0.063539	0.0476546	0.073678	0.127335	0.0422684	0.0618251	0.00712474	0.0508519	0.0116232	0.0892611	0.042581	0.0336704	0.00916367	0.0124248	0.00874711	0.0263446	0.0332124	0.00405887	0.0191321	0.0231296	0.0370894	0.0179299	0.000552104	0.0167152	0.0103261	0.0185943	0.341362	0.019694	0.0722056	0.0427487	0.043117	0.0147572	0.0206485	0.00822727	0.0625717	0.0893826	0.0076892	0.0134095	0.0776526	0.00371287	0.0294026	0.213939	0.0404911	0.8838552	1.116145	0.148754	0.394831	0.748321	1.33633	2.53273	6.7225	1.377779	1.262814	0.0516541	0.0350254	0.0224453	0.0209278	0.0296083	0.0534119	0.0190272	0.0064673	0.0243138	0.0182355	0.0281936	0.048726	0.0161744	0.0236579	0.00272635	0.0194589	0.00444774	0.0341566	0.016294	0.0128843	0.00350656	0.00475448	0.00334717	0.010081	0.012709	0.00155316	0.00732109	0.00885077	0.0141926	0.00686105	0.000211268	0.00639623	0.00395139	0.0071153	0.130625	0.00753611	0.0276302	0.0163582	0.0164991	0.00564697	0.00790135	0.00314824	0.0239437	0.0342031	0.00294234	0.00513127	0.0297145	0.00142076	0.0112512	0.0818658	0.0154943	0.558072	0.441928	2.61329
2340	-2362.833	-2432.586	69.75314	0.0974164	0.0895677	0.0166615	0.0468098	0.0497697	0.110312	0.0431003	0.0066209	0.0398137	0.0426299	0.0806029	0.091396	0.0371234	0.0254213	0.00179137	0.0238468	0.0179569	0.0817976	0.020313	0.0307441	0.0127053	0.0203856	0.00363293	0.00982232	0.0204571	0.0127986	0.00456144	0.0292771	0.0161556	0.001486	0.00128969	0.00932623	0.00221535	0.0376534	0.268382	0.0107512	0.017356	0.0894851	0.00290449	0.00405798	0.0162152	0.0091395	0.0736023	0.040894	0.0151169	0.0315291	0.032315	0.00424684	0.0244393	0.201611	0.0162279	0.7435629	1.256437	0.126157	0.364345	0.729794	1.37025	2.74465	7.9266	1.496915	1.689752	0.0488613	0.0449246	0.00835694	0.0234784	0.024963	0.0553294	0.0216179	0.00332085	0.0199694	0.0213819	0.0404281	0.0458416	0.01862	0.0127506	0.000898502	0.0119609	0.00900667	0.0410273	0.0101884	0.0154204	0.00637261	0.0102248	0.00182217	0.00492659	0.0102607	0.00641942	0.00228789	0.0146845	0.0081032	0.000745334	0.00064687	0.00467777	0.00111116	0.0188859	0.134612	0.00539248	0.00870525	0.0448832	0.00145681	0.00203537	0.00813308	0.00458411	0.0369168	0.0205113	0.00758218	0.0158141	0.0162083	0.00213009	0.012258	0.101122	0.00813943	0.628219	0.371781	1.993735
2376	-2372.213	-2442.269	70.0567	0.104622	0.0719131	0.00946465	0.0371479	0.124447	0.0817768	0.0321411	0.0106543	0.120977	0.0258605	0.0494919	0.0742494	0.0353456	0.0129486	0.00361555	0.0557492	0.0169602	0.117222	0.0209522	0.0215338	0.0287369	0.0155222	0.0191919	0.0223455	0.0191391	0.00349321	0.00193658	0.0138108	0.0190754	0.013075	0.00950299	0.0127423	0.00750052	0.0139031	0.181203	0.0234042	0.00496499	0.0722109	0.0411824	0.00471079	0.0173037	0.00166603	0.0385461	0.048369	0.0145598	0.0255344	0.0172297	0.0258976	0.0126602	0.185544	0.00704862	0.8018896	1.19811	0.14479	0.389664	0.745252	1.34183	2.56631	6.90654	1.397308	1.494109	0.0536773	0.0368959	0.00485595	0.0190592	0.0638488	0.0419565	0.0164903	0.00546631	0.0620688	0.013268	0.0253924	0.0380945	0.0181345	0.00664344	0.001855	0.0286028	0.00870161	0.0601422	0.0107498	0.0110482	0.0147438	0.00796385	0.00984663	0.0114646	0.00981955	0.00179223	0.000993586	0.00708579	0.00978687	0.00670828	0.00487562	0.00653761	0.00384823	0.00713313	0.0929682	0.0120078	0.00254735	0.0370486	0.0211291	0.00241693	0.00887785	0.000854779	0.0197765	0.0248163	0.00747006	0.0131007	0.00883992	0.0132871	0.00649549	0.0951955	0.00361638	0.599055	0.400945	1.949083
2412	-2367.542	-2436.244	68.7018	0.175534	0.191038	0.0567375	0.0676568	0.119172	0.136278	0.102143	0.0552579	0.0696679	0.0687767	0.0949433	0.159253	0.0283381	0.0226792	0.0306511	0.0555637	0.0174684	0.0987253	0.0302566	0.0721987	0.022673	0.0232459	0.0287479	0.0455432	0.0457658	0.0216419	0.0108507	0.0249931	0.0356181	0.0058391	0.0172383	0.0156134	0.0187275	0.0132366	0.295531	0.0658252	0.0114733	0.119007	0.0484523	0.0232812	0.0494238	0.00218772	0.104532	0.100173	0.0358455	0.0360161	0.051142	0.000396965	0.0290566	0.214705	0.0206468	0.9776671	1.022333	0.206623	0.463458	0.786686	1.27116	2.15769	4.83974	1.140179	1.045686	0.0550303	0.059891	0.0177874	0.0212106	0.0373607	0.0427236	0.032022	0.0173235	0.021841	0.0215617	0.0297649	0.049926	0.00888407	0.00710998	0.00960918	0.0174193	0.0054764	0.0309506	0.00948553	0.0226345	0.00710803	0.00728763	0.00901253	0.0142779	0.0143477	0.00678478	0.00340171	0.00783541	0.0111663	0.00183057	0.00540426	0.00489483	0.00587113	0.00414971	0.0926496	0.0206364	0.00359692	0.037309	0.0151899	0.00729872	0.0154945	0.000685856	0.0327709	0.0314046	0.0112377	0.0112911	0.0160331	0.000124449	0.0091093	0.0673105	0.00647281	0.511166	0.488834	3.189769
2448	-2376.789	-2445.231	68.44173	0.156783	0.0816029	0.0421968	0.0589851	0.117002	0.113071	0.178779	0.0228528	0.0931562	0.0442035	0.0978579	0.253103	0.0328559	0.0420791	0.00385512	0.0608706	0.0177365	0.0861215	0.0364594	0.030504	0.0430505	0.037329	0.00960388	0.0781602	0.019481	0.0517141	0.00531395	0.306936	0.0101	0.0234061	0.0119812	0.0568316	0.0164266	0.00119951	0.0540244	0.349342	0.0674464	0.0138952	0.0452238	0.0832382	0.0480361	0.0299773	0.0576733	0.00992351	0.0299861	0.0271479	0.051536	0.0461764	0.0506571	0.0075116	0.020584	0.9489895	1.051011	0.173362	0.425438	0.765956	1.30556	2.35052	5.76827	1.267086	1.107505	0.0484799	0.0252329	0.0130479	0.0182391	0.0361789	0.0349632	0.0552814	0.00706644	0.0288054	0.0136684	0.0302592	0.0782635	0.0101596	0.0130115	0.00119206	0.0188221	0.00548442	0.0266301	0.0112738	0.0094323	0.0133119	0.0115427	0.00296967	0.0241684	0.00602383	0.0159908	0.00164316	0.0949094	0.00312308	0.00723752	0.00370477	0.0175732	0.00507936	0.000370907	0.0167052	0.108022	0.0208555	0.00429661	0.0139839	0.0257385	0.0148535	0.00926944	0.0178335	0.0030685	0.00927217	0.00839454	0.0159358	0.0142785	0.015664	0.00232271	0.00636489	0.525505	0.474495	3.233988
2484	-2376.272	-2445.537	69.26467	0.134831	0.0916331	0.02869	0.0301663	0.112346	0.133687	0.0821452	0.0226811	0.101722	0.0253564	0.0737074	0.122303	0.0228462	0.0254415	0.00965678	0.0594266	0.00458603	0.155145	0.045503	0.0438582	0.0272427	0.0309653	0.0166567	0.0127361	0.0244043	0.0149525	0.0274054	0.0112206	0.0409265	0.0107875	0.0513134	0.0241476	0.0140188	0.0286559	0.0295763	0.0496915	0.0352397	0.0139754	0.0181789	0.0216092	0.0326847	0.0294883	0.00530666	0.108899	0.0126649	0.361787	0.000807828	0.0434954	0.0048124	0.370596	0.00273428	0.9721745	1.027825	0.187363	0.441861	0.775061	1.29022	2.26315	5.33724	1.210929	1.057244	0.0481074	0.0326944	0.0102365	0.0107633	0.0400847	0.047699	0.0293092	0.00809254	0.036294	0.0090471	0.0262986	0.0436373	0.00815145	0.00907744	0.00344551	0.0212032	0.00163628	0.0553554	0.0162353	0.0156485	0.00972011	0.0110483	0.00594307	0.00454419	0.00870739	0.00533502	0.00977817	0.00400348	0.0146025	0.00384896	0.0183085	0.0086158	0.00500187	0.0102243	0.0105527	0.0177298	0.0125734	0.0049864	0.00648617	0.00771012	0.0116618	0.0105213	0.0018934	0.0388549	0.0045188	0.129085	0.000288231	0.015519	0.00171705	0.132228	0.000975585	0.513913	0.486087	2.802713
2520	-2380.121	-2449.723	69.60166	0.15731	0.106798	0.0340847	0.0452595	0.076564	0.105205	0.068584	0.0641265	0.0577277	0.0368601	0.0747122	0.0905526	0.0234397	0.0185261	0.00911226	0.0491823	0.0210138	0.0999693	0.0159711	0.0689214	0.0104295	0.041774	0.0334601	0.0488505	0.0112218	0.00891444	0.00386652	0.019049	0.0171027	0.000891967	0.00167804	0.0113469	0.00193949	0.0397233	0.236502	0.000100391	0.0130936	0.106661	0.0546729	0.00698279	0.00300557	0.00457565	0.0225771	0.0329302	0.0101877	0.0250344	0.0083369	0.00686607	0.0650012	0.192354	0.0223188	0.907406	1.092594	0.113935	0.346681	0.718566	1.39166	2.8845	8.7769	1.570595	1.204085	0.0688337	0.0467313	0.0149143	0.019804	0.0335018	0.046034	0.03001	0.0280596	0.0252597	0.0161287	0.0326915	0.0396228	0.0102564	0.00810638	0.00398722	0.0215205	0.00919491	0.0437432	0.00698841	0.0301577	0.00456358	0.0182789	0.014641	0.0213753	0.00491027	0.00390066	0.00169186	0.00833519	0.00748357	0.000390294	0.000734255	0.00496502	0.000848655	0.0173815	0.103485	4.39278e-05	0.0057293	0.0466713	0.023923	0.00305543	0.00131513	0.00200215	0.00987897	0.0144091	0.00445778	0.0109542	0.00364794	0.00300436	0.0284423	0.0841677	0.00976596	0.546297	0.453703	2.285369
2556	-2369.726	-2438.938	69.21156	0.166613	0.108239	0.0463869	0.0385569	0.13811	0.121373	0.0453827	0.0154195	0.0950678	0.0428044	0.0803124	0.159457	0.0207842	0.0279887	0.0255508	0.0274299	0.00474983	0.101491	0.0552844	0.0370977	0.019644	0.0209673	0.0163248	0.0239121	0.0243362	0.00393219	0.00810799	0.00158748	0.047803	0.00965257	0.031457	0.0233148	0.0281265	0.0150264	0.0091241	0.0488314	0.00987895	0.0625798	0.000108737	0.032453	0.0406557	0.0303893	0.0124801	0.0166821	0.0116139	0.214243	0.0126191	0.0797095	0.0214173	0.27985	0.000386909	0.7868456	1.213154	0.158843	0.407672	0.75583	1.32305	2.45296	6.29552	1.330329	1.541795	0.0662396	0.0430319	0.0184418	0.0153289	0.0549075	0.0482535	0.0180425	0.00613023	0.0377956	0.0170175	0.0319294	0.0633946	0.00826308	0.0111273	0.0101581	0.0109052	0.00188836	0.0403492	0.0219791	0.0147487	0.00780977	0.00833585	0.00649015	0.00950661	0.00967523	0.0015633	0.00322345	0.000631126	0.0190048	0.00383752	0.0125062	0.00926914	0.0111821	0.00597398	0.00362742	0.0194136	0.00392752	0.0248795	4.32301e-05	0.0129022	0.0161633	0.0120817	0.00496164	0.00663221	0.00461728	0.0851755	0.0050169	0.0316897	0.00851477	0.111258	0.000153821	0.606577	0.393423	2.515314
2592	-2370.629	-2440.176	69.54739	0.174981	0.104844	0.033088	0.0395258	0.0780045	0.131673	0.0799925	0.0236685	0.0660204	0.0470261	0.0590732	0.120901	0.0125707	0.0198539	0.0441262	0.0248663	0.0226824	0.0940043	0.0364713	0.0274423	0.0216951	0.0226046	0.0192501	0.0652387	0.0274919	0.00653266	0.0129338	0.00791776	0.019529	0.000897865	0.00633458	0.00772556	0.00245074	0.0416062	0.232587	0.000179549	0.0215073	0.0771009	0.0155759	0.00116201	0.0136001	0.00358396	0.0298758	0.0324319	0.0214421	0.0317173	0.050685	0.00962365	0.054861	0.179222	0.0191184	0.8181041	1.181896	0.141988	0.385967	0.743039	1.34582	2.59089	7.04286	1.411441	1.444677	0.0761681	0.0456382	0.014403	0.0172053	0.0339549	0.0573165	0.0348202	0.0103027	0.0287383	0.0204702	0.0257142	0.0526276	0.00547194	0.00864228	0.0192079	0.0108242	0.00987353	0.0409195	0.0158757	0.0119454	0.00944374	0.00983963	0.00837947	0.028398	0.011967	0.00284363	0.00562999	0.00344655	0.00850086	0.000390835	0.0027574	0.00336289	0.00106679	0.0181109	0.101244	7.81564e-05	0.00936199	0.0335616	0.00678008	0.000505815	0.00592006	0.00156007	0.0130048	0.0141174	0.00933361	0.0138063	0.0220629	0.00418911	0.0238806	0.0780143	0.00832213	0.590948	0.409052	2.297299
2628	-2368.492	-2436.848	68.35601	0.113993	0.116333	0.0957898	0.113511	0.111202	0.176653	0.0302073	0.0417445	0.106787	0.0365747	0.0665533	0.105771	0.0230653	0.0386325	0.0124214	0.0283102	0.0274782	0.0993688	0.0543365	0.0825681	0.00701775	0.0439603	0.0146158	0.082642	0.0350713	0.00193762	0.0128173	0.35522	0.00138568	0.0855445	0.0205922	0.0151614	0.0176538	0.0381927	0.0615719	0.329368	0.0251258	0.026894	0.0490015	0.0616668	0.0289452	0.00311273	0.0900147	0.0638524	0.00136785	0.0447235	0.00715063	0.0340483	0.00245329	0.00173218	0.0488648	0.8194582	1.180542	0.16295	0.412779	0.758771	1.31792	2.4226	6.13683	1.31187	1.440637	0.0368551	0.0376116	0.0309698	0.0366991	0.0359527	0.0571137	0.00976631	0.0134964	0.0345254	0.011825	0.0215174	0.0341968	0.00745724	0.0124903	0.00401596	0.00915296	0.00888398	0.0321269	0.0175675	0.0266951	0.00226891	0.0142128	0.00472543	0.026719	0.0113389	0.000626453	0.00414395	0.114846	0.000448004	0.0276574	0.00665766	0.00490182	0.00570765	0.0123481	0.0199068	0.106488	0.00812341	0.00869511	0.0158427	0.0199375	0.00935828	0.00100638	0.0291027	0.0206441	0.00044224	0.0144595	0.00231187	0.0110081	0.000793173	0.000560032	0.0157985	0.590271	0.409729	3.093007
2664	-2383.542	-2450.847	67.30433	0.10988	0.155452	0.0993814	0.101893	0.190229	0.236753	0.121789	0.0869184	0.0641806	0.0677941	0.105046	0.209702	0.0505557	0.042455	0.00825166	0.0299945	0.0210266	0.148791	0.0748245	0.096855	0.0280307	0.0389521	0.0470599	0.016104	0.0180737	0.01946	0.00190717	0.335733	0.00812642	0.195495	0.0457307	0.0106925	0.0310404	0.0395616	0.144787	0.314463	0.00462531	0.00611488	0.00827201	0.0898106	0.0214178	0.0195625	0.00355421	0.107817	0.0296022	0.0306852	0.0052067	0.043917	0.00766844	0.00248309	0.0458213	0.7483179	1.251682	0.222204	0.480185	0.795436	1.25717	2.08253	4.50038	1.087612	1.672661	0.0293518	0.0415253	0.0265474	0.0272182	0.0508152	0.063243	0.032533	0.0232182	0.0171443	0.0181096	0.0280607	0.056017	0.0135047	0.0113409	0.00220424	0.00801232	0.00561677	0.0397459	0.0199876	0.0258725	0.00748774	0.0104051	0.0125709	0.0043018	0.00482795	0.00519827	0.000509455	0.0896831	0.00217078	0.0522218	0.0122159	0.00285625	0.00829172	0.0105679	0.0386764	0.0840012	0.00123554	0.00163345	0.00220967	0.0239908	0.00572127	0.00522565	0.000949424	0.0288008	0.00790754	0.00819681	0.00139085	0.0117314	0.00204844	0.000663298	0.0122401	0.625841	0.374159	3.743548
2700	-2363.28	-2433.265	69.98493	0.0762793	0.0915703	0.0248225	0.0514011	0.0768264	0.0965303	0.0962482	0.0137287	0.0858308	0.0336801	0.0767983	0.0671237	0.0395629	0.0129694	0.000702778	0.0314589	0.0187896	0.106272	0.0443667	0.0235151	0.0149488	0.0177572	0.00372558	0.0130002	0.0173259	0.00438877	0.0115315	0.260266	0.00800385	0.0604575	0.0312349	0.0160066	0.00394561	0.0174997	0.0795099	0.199257	0.0575551	0.0303876	0.0223707	0.0316462	0.0292009	0.0119844	0.0570536	0.0690435	0.000487515	0.0202066	0.0137627	0.0146295	0.0124818	0.0090158	0.0170644	0.9746531	1.025347	0.140027	0.383358	0.741468	1.34868	2.60853	7.1415	1.421498	1.052012	0.0342947	0.0411695	0.01116	0.0231096	0.0345407	0.0433995	0.0432727	0.00617234	0.0385891	0.0151424	0.0345281	0.0301785	0.0177873	0.00583097	0.000315965	0.0141438	0.0084477	0.0477794	0.019947	0.0105722	0.00672088	0.00798353	0.001675	0.00584482	0.00778964	0.00197317	0.00518449	0.117014	0.00359849	0.0271814	0.014043	0.0071965	0.00177393	0.00786776	0.0357472	0.0895849	0.0258765	0.0136621	0.0100577	0.014228	0.0131286	0.00538814	0.025651	0.0310416	0.000219184	0.00908477	0.00618763	0.00657735	0.00561173	0.00405346	0.00767206	0.512673	0.487327	2.224226
2736	-2363.617	-2432.629	69.01201	0.147644	0.0724521	0.0404504	0.0987007	0.0783282	0.146419	0.0768733	0.0452799	0.0914824	0.0350589	0.0923353	0.135968	0.0404418	0.0176585	0.00611396	0.0210151	0.0500557	0.124592	0.02687	0.0395944	0.00836184	0.0255711	0.0154875	0.017848	0.024757	7.17548e-05	0.0126755	0.292527	0.000258421	0.0961127	0.0380802	0.0190988	3.59819e-05	0.017706	0.0148785	0.37861	0.0286064	0.0185062	0.0141558	0.00405759	0.0417235	0.0013701	0.0785058	0.0751737	0.000213465	0.038553	0.0300064	0.0656115	0.0119494	0.00735347	0.033679	0.8717487	1.128251	0.175142	0.427562	0.767147	1.30353	2.33884	5.70967	1.259702	1.294239	0.0527511	0.0258861	0.0144523	0.0352643	0.0279856	0.0523136	0.0274657	0.0161779	0.0326854	0.0125261	0.0329901	0.0485795	0.0144493	0.00630913	0.00218443	0.00750841	0.0178842	0.0445149	0.00960028	0.0141465	0.00298756	0.00913618	0.00553346	0.00637685	0.00884531	2.5637e-05	0.00452876	0.104516	9.23303e-05	0.0343397	0.0136055	0.00682373	1.28558e-05	0.00632612	0.00531588	0.135272	0.0102207	0.00661202	0.00505766	0.00144972	0.0149072	0.000489516	0.028049	0.0268585	7.6268e-05	0.0137744	0.0107209	0.0234421	0.00426934	0.00262729	0.012033	0.564126	0.435874	2.79888
